Corner,VSB_V,W_um,L_um,WL_ratio,VGS_V,VDS_V,Vov_V,ID_measured_A,ID_per_W_uA_um,gm_measured_uS,gm_ID_S_A,uncox_measured_A_V2,rds_measured_Ohm,Cgs_measured_F,Cgd_measured_F,Cdb_measured_F,Csb_measured_F
ss,0.00,80.00,1.0000,80.00,1.0400,1.1600,0.6300,2.238e-03,27.971,9908.367,4.428,1.409e-04,1.111e+04,1.577e-12,3.942e-13,2.865e-15,2.865e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.1700,0.6300,2.239e-03,27.982,9912.112,4.428,1.410e-04,1.120e+04,1.578e-12,3.944e-13,2.842e-15,2.842e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.1800,0.6300,2.239e-03,27.993,9915.813,4.428,1.411e-04,1.129e+04,1.578e-12,3.945e-13,2.819e-15,2.819e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.1900,0.6300,2.240e-03,28.004,9919.471,4.428,1.411e-04,1.138e+04,1.579e-12,3.947e-13,2.797e-15,2.797e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2000,0.6300,2.241e-03,28.015,9923.088,4.428,1.412e-04,1.147e+04,1.579e-12,3.948e-13,2.775e-15,2.775e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2100,0.6300,2.242e-03,28.026,9926.664,4.427,1.412e-04,1.156e+04,1.580e-12,3.950e-13,2.754e-15,2.754e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2200,0.6300,2.243e-03,28.037,9930.201,4.427,1.413e-04,1.165e+04,1.580e-12,3.951e-13,2.733e-15,2.733e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2300,0.6300,2.244e-03,28.048,9933.700,4.427,1.413e-04,1.173e+04,1.581e-12,3.952e-13,2.713e-15,2.713e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2400,0.6300,2.245e-03,28.058,9937.161,4.427,1.414e-04,1.182e+04,1.582e-12,3.954e-13,2.693e-15,2.693e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2500,0.6300,2.245e-03,28.069,9940.585,4.427,1.414e-04,1.191e+04,1.582e-12,3.955e-13,2.673e-15,2.673e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2600,0.6300,2.246e-03,28.079,9943.974,4.427,1.415e-04,1.199e+04,1.583e-12,3.957e-13,2.654e-15,2.654e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2700,0.6300,2.247e-03,28.090,9947.328,4.427,1.415e-04,1.208e+04,1.583e-12,3.958e-13,2.636e-15,2.636e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2800,0.6300,2.248e-03,28.100,9950.648,4.426,1.416e-04,1.216e+04,1.584e-12,3.959e-13,2.618e-15,2.618e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.2900,0.6300,2.249e-03,28.110,9953.838,4.426,1.416e-04,1.223e+04,1.584e-12,3.961e-13,2.603e-15,2.603e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3000,0.6300,2.250e-03,28.120,9957.093,4.426,1.417e-04,1.231e+04,1.585e-12,3.962e-13,2.586e-15,2.586e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3100,0.6300,2.250e-03,28.130,9960.411,4.426,1.418e-04,1.241e+04,1.585e-12,3.963e-13,2.566e-15,2.566e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3200,0.6300,2.251e-03,28.140,9963.603,4.426,1.418e-04,1.249e+04,1.586e-12,3.964e-13,2.549e-15,2.549e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3300,0.6300,2.252e-03,28.150,9966.764,4.426,1.419e-04,1.257e+04,1.586e-12,3.966e-13,2.533e-15,2.533e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3400,0.6300,2.253e-03,28.160,9969.896,4.425,1.419e-04,1.265e+04,1.587e-12,3.967e-13,2.517e-15,2.517e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3500,0.6300,2.254e-03,28.170,9972.999,4.425,1.420e-04,1.272e+04,1.587e-12,3.968e-13,2.502e-15,2.502e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3600,0.6300,2.254e-03,28.180,9976.074,4.425,1.420e-04,1.280e+04,1.588e-12,3.969e-13,2.487e-15,2.487e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3700,0.6300,2.255e-03,28.190,9979.121,4.425,1.420e-04,1.288e+04,1.588e-12,3.971e-13,2.472e-15,2.472e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3800,0.6300,2.256e-03,28.199,9982.142,4.425,1.421e-04,1.295e+04,1.589e-12,3.972e-13,2.457e-15,2.457e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.3900,0.6300,2.257e-03,28.209,9985.135,4.425,1.421e-04,1.303e+04,1.589e-12,3.973e-13,2.443e-15,2.443e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.4000,0.6300,2.257e-03,28.219,9988.103,4.424,1.422e-04,1.310e+04,1.590e-12,3.974e-13,2.429e-15,2.429e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.4100,0.6300,2.258e-03,28.228,9991.045,4.424,1.422e-04,1.318e+04,1.590e-12,3.975e-13,2.415e-15,2.415e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.4200,0.6300,2.259e-03,28.238,9993.963,4.424,1.423e-04,1.325e+04,1.591e-12,3.976e-13,2.402e-15,2.402e-15
ss,0.00,80.00,1.0000,80.00,1.0400,1.4300,0.6300,2.260e-03,28.247,9996.856,4.424,1.423e-04,1.332e+04,1.591e-12,3.978e-13,2.389e-15,2.389e-15
